"","BW11.C","BW11.D","BW14.A","BW14.B","BW16.A","BW16.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","1179.A","1179.B","1179.C","1179.D","wilcox.pval.2v4","wilcox.pval.3v4","mean.diff.2v4","mean.diff.3v4","median.diff.2v4","median.diff.3v4","mean.p53.2v4","mean.p53.3v4","mean.wt","median.p53.2v4","median.p53.3v4","median.wt","sd.p53.2v4","sd.p53.3v4","sd.wt","partner_a","partner_b","complex1_gene1","complex1_gene2","complex1_gene3","complex_2_gene1","complex_2_gene2","complex_2_gene3","int_name"
"COMPLEX_11-GDF7",0.0991368437737194,0.138870000284645,0.0760911741605839,0.0636444499937491,-0.0048516673131008,0.043862206622103,0.0127038373185722,-0.0213038488347982,0.0374414022466272,0.0258776499698345,0.00217106917837184,-0.0219557197482068,-0.0193074545116044,0.0222346632059549,0.126022624963718,0.112335039844328,-0.0126983729845109,-0.0341048278645091,-0.00561764714482506,-0.015858897350449,0.053946053946054,0.117882117882118,0.0668136906898946,0.0418369082236702,0.0701447587048881,0.0523985618149029,0.0944356170531743,0.0694588345869499,0.0276219263632797,0.0876140089671516,0.0698678120771665,0.0174692502622636,0.0330712891582215,0.0488952496773024,0.0526116094771391,"BMPR1B_BMPR2","GDF7","BMPR1B","BMPR2","","","","","BMPR1B_BMPR2-GDF7"
"COMPLEX_4-BMP7",0.0594569719447824,0.0653039302150081,0.0870052212331907,0.109912525082049,0.03979238874154,0.0627817948667632,0.0578573319608997,0.00278695805501858,0.0704994574823579,0.108197234749051,0.0808455547079769,0.0698271232005705,0.0108677527248847,0.0236997620678401,0.0629383262694411,0.111250516961423,0.0372721018972783,-0.00929325690855213,-0.00605341120193666,-0.0175371078968246,0.453546453546454,0.792457542457542,0.0205426603008112,0.0108318035292759,0.00977185098909361,-0.00233986219412011,0.0804196621187576,0.0707088053472223,0.0598770018179464,0.0761545757240994,0.0640428625408856,0.0663827247350058,0.0229573393125692,0.024400752253895,0.0374299756613315,"ACVR_1A2B receptor","BMP7","ACVR1","ACVR2B","","","","","ACVR_1A2B receptor-BMP7"
"COMPLEX_5-INHBB",0.540628451851262,0.458141569728726,0.170218666604365,0.243177779261822,0.19927044628542,0.23475907715634,0.1088113255157,0.161464330657753,0.104251858739376,0.143750960003682,0.152876153878798,0.127925760261867,0.174360425629935,0.118704105708255,0.223403125476367,0.144414363192696,0.0858870505003096,0.104713708228909,0.0703345443978831,0.0670661540468574,0.00799200799200799,0.00174825174825175,0.207045375955101,0.161703090908213,0.206577012897085,0.0948857666108921,0.353041616861544,0.307699331814656,0.145996240906443,0.350659674495274,0.238968428209081,0.144082661598189,0.174861006427983,0.152990136889177,0.0354137538721803,"ACVR_1B2A receptor","INHBB","ACVR1B","ACVR2A","","","","","ACVR_1B2A receptor-INHBB"
"COMPLEX_11-BMP2",0.181186320004433,0.110850278330048,0.155801140870185,0.215571520104821,0.0778559659997154,0.111592908410806,0.0844642643175672,0.0644666028966876,0.0985270979896694,0.223669900680151,0.155744842676511,0.130374584412302,0.0843413537953853,0.100802889469958,0.143912804693263,0.0847759596017663,-0.032510481004071,-0.00884159113553378,0.025947928150005,-0.015821716264807,0.0759240759240759,0.313186813186813,0.0487442847740458,0.0250349922333421,0.0688287367074955,0.0340320309106818,0.165852314827372,0.142143022286668,0.117108030053326,0.168493730437309,0.133697024640495,0.0996649937298137,0.0440960361217873,0.0512797006230625,0.0475039118414922,"BMPR1B_BMPR2","BMP2","BMPR1B","BMPR2","","","","","BMPR1B_BMPR2-BMP2"
"COMPLEX_14-BMP4",0.161637301685544,0.133973752116184,0.237188175024376,0.294814584429305,0.148189221058966,0.132513675496623,0.114103839357168,0.137437579753773,0.108949397591627,0.167788016841501,0.128800945559989,0.0855489562234904,0.0727056850144519,0.0573237783056565,0.186768699992952,0.183914342321369,0.0338813660656134,0.0369706544255922,0.0588193116376648,0.0664444681158039,0.0759240759240759,0.0934065934065934,0.0825693292176544,0.0603853275389684,0.0779603458963814,0.0334608689136762,0.206903453313852,0.184719451635166,0.124334124096198,0.19941273835496,0.154913261372255,0.121452392458579,0.0730600144700697,0.0663953577792879,0.045374114570373,"BMR1B_AVR2A","BMP4","BMPR1B","ACVR2A","","","","","BMR1B_AVR2A-BMP4"
"COMPLEX_4-BMP6",0.139875239330939,0.087372292366304,0.00681004541403593,0.0350077463748474,0.0236735815164455,0.0270186550105938,0.0731251061566961,0.0704223557133006,0.0828142174798296,0.0658094743370094,0.0714819641608453,0.0330508969704114,0.195229000347376,0.158113824853081,0.108467755128196,0.0867035257215771,0.0241553130387995,-0.00735495635724878,0.0271903097620842,0.0536916227393087,0.635364635364635,0.147102897102897,-0.0272554812153007,-0.0412288854179713,-0.0167796424476872,-0.0469564611255422,0.0672663308715315,0.0532929266688609,0.0945218120868322,0.0611900193705757,0.0310132006927206,0.0779696618182628,0.058798758491269,0.0504391694198446,0.0480174432592695,"ACVR_1A2B receptor","BMP6","ACVR1","ACVR2B","","","","","ACVR_1A2B receptor-BMP6"
"COMPLEX_11-BMP5",0.0774443165064764,0.0707590663072909,0.0368347995696533,0.0423469786453839,0.161391198225159,0.218765060674568,-0.007395292382,-0.015674572163562,0.0332376056863451,0.0848839752320802,0.0312003717836578,0.00999244253366856,-0.00553955261174934,0.0280601002304939,0.0511796700041469,0.117107902334748,0.163660042470625,0.13491275501176,0.133191778030051,0.151009068966348,0.187812187812188,0.0312187812187812,0.0241410251924182,0.0685516382566391,0.0269227864692615,0.0444714553998078,0.0568462902572011,0.101256903321422,0.0327052650647829,0.0565530224763374,0.0741016914068837,0.0296302360070759,0.0202363848841649,0.0728588285640133,0.0423465255056413,"BMPR1B_BMPR2","BMP5","BMPR1B","BMPR2","","","","","BMPR1B_BMPR2-BMP5"
"COMPLEX_46-IL26",0.0455394567438301,0.108070971414865,-0.0124190740193484,0.025873347969658,0.00205671166870151,0.0235682313195679,0.0349404028806597,0.0304217887454965,0.0213382004742819,0.0238021506485015,0.00970803420813757,0.0243169519811338,0.00903533847827232,-0.0062248643063914,0.0809360913391974,0.034222721671516,-0.0196857918126562,0.0179275125076785,-0.025797411973355,-0.00938070589418175,0.53946053946054,1,0.0155164939151705,0.00586525923746509,0.0116468510419264,0.000661238329795311,0.0417661755272511,0.0321149408495456,0.0262496816120805,0.035706402356744,0.024720789644613,0.0240595513148176,0.0503295368713049,0.0423044100621547,0.0231072673280244,"IL26 receptor","IL26","IL20RA","IL10RB","","","","","IL26 receptor-IL26"
"COMPLEX_13-GDF5",0.104982216122177,0.113436733236512,0.0414464956869761,0.048889985597025,0.00317819534479172,0.0234286790726208,0.0186698867701416,-0.00634317307102504,0.00258494426565878,0.0603178782883829,0.0288713540075052,0.0246992068149044,0.0448664538945116,0.0379335829554915,0.0262265248153964,0.00985014451840677,0.0236159277430386,-0.00631101964577012,0.0180604640940978,-0.00176359795112233,0.013986013986014,0.180569430569431,0.0524211773347353,0.0311260371840798,0.0514732350444508,0.0197053748268502,0.0771888576606727,0.0558937175100172,0.0247676803259374,0.0769361008596012,0.0451682406420006,0.0254628658151504,0.0372591011604981,0.0442979882881896,0.0199437159659017,"BMR1A_AVR2B","GDF5","BMPR1A","ACVR2B","","","","","BMR1A_AVR2B-GDF5"
"COMPLEX_6-GDF11",0.278902393447763,0.186927967329682,0.206855651486827,0.26750524677384,0.0424393488251246,0.0208466973995174,0.141863177144717,0.152365446769755,0.108303219978002,0.15408303017826,0.112543319826656,0.0650423463360815,0.149688032370677,0.147146587469825,0.192854008135756,0.120813799929485,0.0655808715426652,0.0328118015174134,0.010791400626447,0.0582143689242104,0.003996003996004,0.367632367632368,0.100577517945607,0.0327759207298709,0.0926755668230622,0.0523869271009831,0.235047814759528,0.167246217543792,0.134470296813922,0.237180449130334,0.196891809408255,0.144504882307271,0.0450445215002247,0.110891683249381,0.0345329542999992,"ACVR_1B2B receptor","GDF11","ACVR1B","ACVR2B","","","","","ACVR_1B2B receptor-GDF11"
"COMPLEX_3-BMP7",0.0568494981755744,0.0627315212845413,0.120242575657174,0.145190486018914,0.182617869955813,0.152880592814974,0.00507302929485456,0.0539996683403224,0.101243781858266,0.148633115551044,0.110144660681437,0.116368171872402,0.0500577498413449,0.0430699931011651,0.12334543057461,0.0711628941555636,-0.0111920978572477,-0.0261302242919148,-0.0114621913740424,0.00387056564562694,0.53946053946054,0.117882117882118,0.0139436707569501,0.0377755744573975,0.00528371046394263,0.0465131928311292,0.096253520284051,0.120085423984499,0.082309849527101,0.0914870484708577,0.132716530838044,0.086203338006915,0.0433847237641639,0.0508023054634389,0.0445310702935779,"ACVR_1A2A receptor","BMP7","ACVR1","ACVR2A","","","","","ACVR_1A2A receptor-BMP7"
"COMPLEX_10-BMP5",0.202636422114884,0.188764608086499,0.0987389776384359,0.115919914932473,0.11359475953775,0.158053471470766,-0.0708349843335105,0.044279664467398,0.107062462553513,0.18986913984047,0.147936475198918,0.122725887135996,0.00188154313384739,0.0129926823636142,-0.00962808750974947,0.101585737100508,0.174562999722281,0.237693367798788,0.262259798082676,0.180551474726235,0.141858141858142,0.0726773226773227,0.0867279286979725,0.0814976403017008,0.0794095607255332,0.0640539924176666,0.151514980693073,0.146284692296801,0.0647870519951004,0.152342261509486,0.136986693201619,0.0729327007839528,0.0518113620708727,0.0432892856323288,0.0816829098805662,"BMPR1A_BMPR2","BMP5","BMPR1A","BMPR2","","","","","BMPR1A_BMPR2-BMP5"
"COMPLEX_12-BMP5",0.190802471545474,0.158743886081464,0.0771654332565245,0.122904185012134,0.171282758623599,0.206283274409424,-0.057223038743309,0.00545864325553426,0.0900650100242974,0.158487382650364,0.105781399520558,0.120935738311255,0.0436623692953092,0.0235072206693423,0.0234050611424314,0.0974508270926772,0.0975475838689072,0.149582477721794,0.224928725418625,0.114154042861139,0.053946053946054,0.00749250749250749,0.0762509326520533,0.0933772734995908,0.0739603458869957,0.0981496326927283,0.137403993973899,0.154530334821437,0.0611530613218459,0.140824035546799,0.165013322352532,0.0668636896598033,0.0488047711443359,0.0474931020715688,0.0645117303188047,"BMR1A_ACR2A","BMP5","BMPR1A","ACVR2A","","","","","BMR1A_ACR2A-BMP5"
"COMPLEX_4-INHBB",0.268798191810473,0.268598053223628,0.204133471640654,0.218518867627985,0.234950918594408,0.148329282336531,0.119454130924117,0.164325398975098,0.160606431225859,0.209766618751823,0.161584832574802,0.175558798255107,0.150446247879792,0.107352759384447,0.189579101347511,0.174407168552783,0.0328469985095328,0.00947146226925983,0.0483932378502949,0.0537046053662483,0.003996003996004,0.0224775224775225,0.078703997288551,0.0625799820851459,0.0806033446508562,0.0637797773362463,0.240012146075685,0.22388813087228,0.161308148787134,0.243558460425807,0.226734893111197,0.16295511577495,0.0336404063300941,0.0453133338952525,0.0303913948117169,"ACVR_1A2B receptor","INHBB","ACVR1","ACVR2B","","","","","ACVR_1A2B receptor-INHBB"
"COMPLEX_27-IL10",0.18505584890914,0.187147238620865,0.129840996403461,0.136100114243221,0.0934392931792374,0.0887580756856432,0.299853736494509,0.339397014522286,0.0872503848336979,0.104079443226919,0.109493494156265,0.0897925095347768,0.0781371474412059,0.0531113514055024,0.145431204027338,0.103448062850131,0.122408950569996,0.0729874541982892,0.127816127693681,0.051425972254054,0.187812187812188,0.492257742257742,0.0185366146949086,-0.00427584034233522,0.0568142285376554,0.029206802284816,0.159536049544172,0.136723594506928,0.140999434849263,0.16057798157618,0.132970555323341,0.103763753038525,0.030793273975102,0.0426627034371791,0.097507171779568,"IL10 receptor","IL10","IL10RA","IL10RB","","","","","IL10 receptor-IL10"
"COMPLEX_4-INHBA",0.110100727761548,0.0543818877226733,0.212982860900855,0.222519118333384,0.02142131000266,0.0548176838629,0.0759869702925684,0.0429430843234747,0.0592505143368103,0.130641842470014,0.0333725577933544,0.0405647426654469,0.0799216578113571,0.0645102359499135,-0.0162976092076377,-0.0411714587819995,-0.0520954988039867,-0.0444006895747399,-0.12085582901491,-0.0544613881897712,0.053946053946054,0.263486513486514,0.103023894914285,0.0657316776653399,0.110444995001059,0.0313624064820815,0.149996148679615,0.11270393143067,0.0469722537653302,0.161541794331202,0.082459205812224,0.0510967993301425,0.0815692723035963,0.0862633306266705,0.0487636993123005,"ACVR_1A2B receptor","INHBA","ACVR1","ACVR2B","","","","","ACVR_1A2B receptor-INHBA"
"COMPLEX_5-GDF11",0.281725298449231,0.17898587548181,0.18580124608246,0.238167520843426,0.0563247205371433,0.0287634448012526,0.161197805491641,0.197987342085061,0.0997511852130201,0.184285857995422,0.0864834679592541,0.1057387227535,0.150103679186272,0.140221862560207,0.218512483212804,0.0837164186021184,0.0263095706862883,0.044880022556997,0.115451410983227,0.0556628083633532,0.035964035964036,0.635364635364635,0.0783701027083019,0.0188281351932906,0.0668216125897034,0.0372307899088955,0.221169985214232,0.16162801769922,0.14279988250593,0.211984383462943,0.182393560782135,0.14516277087324,0.048257327596069,0.099909030329537,0.0480586783941901,"ACVR_1B2A receptor","GDF11","ACVR1B","ACVR2A","","","","","ACVR_1B2A receptor-GDF11"
"COMPLEX_5-INHBA",0.0701810642720074,0.0532413509431724,0.216608046496501,0.237501816947252,0.0737272285432782,0.0643726955517347,-0.0147388930934612,0.0277596663231983,-0.00447732381371681,0.0519571744929355,-0.0286148356192073,0.00280208709069688,0.078609558869738,0.0649053298334343,-0.053714952502714,-0.0149014036326569,0.0518863654838359,0.100314558706896,0.0297028877560512,0.0423744178417757,0.013986013986014,0.00749250749250749,0.133424428869908,0.1083133929975,0.144232173745764,0.0727917647691527,0.144383069664733,0.119272033792324,0.0109586407948247,0.143394555384254,0.0719541464076428,-0.000837618361509963,0.0960907537515744,0.0840366848280047,0.0432469439148531,"ACVR_1B2A receptor","INHBA","ACVR1B","ACVR2A","","","","","ACVR_1B2A receptor-INHBA"
"COMPLEX_25-IL1B",0.0642579673110159,0.0743068215503699,0.13363374295953,0.218747945943223,0.176540077200685,0.165761985821518,0.1726055703023,0.189527493271836,0.0160324548163407,-0.0288345180515124,-0.0218617525741623,0.0142571876508544,0.177183638667361,0.174671104834569,0.141111641061642,0.0705096744478148,-0.0337396096513032,0.00562190156311476,0.00440031674061684,-0.0145895710384539,0.635364635364635,0.427822177822178,0.0322163699983303,0.0483545073550192,-0.00184037549977835,0.0438872066357956,0.122736619441035,0.138874756797723,0.0905202494427042,0.10397028225495,0.149697864390524,0.105810657754728,0.0709509694468922,0.0604739242175843,0.0896487074871206,"IL1 receptor","IL1B","IL1R1","IL1RAP","","","","","IL1 receptor-IL1B"
"COMPLEX_40-IL24",0.0133801485080383,-0.00823597306307445,0.0232909424362762,0.00560139100820099,0.0488041989725992,0.0144136728548241,0.00822434516625854,0.032434498482498,0.0131930442452687,0.0064033077686515,0.0099273809981845,-0.0356313292389589,-0.0308188609634823,0.0322615766504217,0.051434428276984,0.0227523742628561,-0.0233506780320042,-0.0307129743328147,-0.0142537123992243,0.000396922055181753,0.733266733266733,0.874875124875125,-0.00250894934250792,0.00519098688794254,-0.00206944286360695,0.0023366980597046,0.00850912722236027,0.0162090634528107,0.0110180765648682,0.00949076975811965,0.0138969106814312,0.0115602126217266,0.0133051646970175,0.0191515251695995,0.0271674686646908,"IL20 receptor Type I","IL24","IL20RA","IL20RB","","","","","IL20 receptor Type I-IL24"
"COMPLEX_15-GDF7",0.0884038779704593,0.147396224946541,0.0845049981354635,0.0980471651697177,0.00508343870602104,0.033140223175882,0.0285731104268712,-0.00954784323022719,0.0438732206812448,0.0104528841418201,0.00167960821043398,-0.0274712731710649,-0.00676604276301839,0.0379070489800642,0.116479029805189,0.116175856085555,-0.0335866609308691,-0.0310942544611716,-0.0238638846070433,-0.00997516970653073,0.053946053946054,0.147102897102897,0.0734525066388587,0.0449604281006607,0.0737125242857429,0.0669414407686158,0.104588066555545,0.0760959880173475,0.0311355599166868,0.0932255215700885,0.0864544380529614,0.0195129972843456,0.0291008557324984,0.0503502799666641,0.0500576166569687,"BMR1B_AVR2B","GDF7","BMPR1B","ACVR2B","","","","","BMR1B_AVR2B-GDF7"
"COMPLEX_11-BMPR1A",0.224269651590971,0.170861990753305,0.192474011664094,0.203917221911038,0.190134010088079,0.226766558996539,0.0577835866508937,0.0914052589794094,0.206920460475432,0.303021500012764,0.240102116536547,0.208255702351223,0.103184375863935,0.0825043093738998,0.182355014576328,0.147943179735285,0.094089232008422,0.0662739228117239,0.139250675561949,0.0613384970614342,0.53946053946054,0.367632367632368,0.0355331685242803,0.0390563570450992,0.0330465196317591,0.0330465196317591,0.197880718979852,0.201403907500671,0.162347550455572,0.198195616787566,0.198195616787566,0.165149097155807,0.0223014146858494,0.0215034201883086,0.079147313764752,"BMPR1B_BMPR2","BMPR1A","BMPR1B","BMPR2","","","","","BMPR1B_BMPR2-BMPR1A"
"COMPLEX_12-GDF7",0.2521605108437,0.193177104883658,0.122839396343489,0.106698538049287,0.00440663289372423,0.0440034936301691,-0.0617698608216689,-0.0351961181941558,0.0432118144651189,0.0622927534019757,0.0165332341604041,0.0153214886308477,0.0383098808873542,0.0389469947776764,0.049126197071784,0.0806802135636341,-0.034088293889784,0.044740119214378,-0.0285893345718973,0.0148135420047213,0.001998001998002,0.041958041958042,0.143973227735737,0.0958019529797076,0.119379812781058,0.0761405293638729,0.168718887530034,0.120547612774005,0.024745659794297,0.158008250613574,0.114768967196388,0.0386284378325153,0.0671122451782264,0.0918060745137574,0.0435810165247497,"BMR1A_ACR2A","GDF7","BMPR1A","ACVR2A","","","","","BMR1A_ACR2A-GDF7"
"COMPLEX_15-BMP2",0.253347338780729,0.140583225505078,0.177615036357261,0.179228404908378,0.0995409943727449,0.0738956797645936,0.0517238199322334,0.0650220006659625,0.137586210923776,0.254352709746294,0.205005236479087,0.168491163262386,0.0909566662992057,0.15996757112196,0.164078709436835,0.0894281393156658,3.60334192757914e-05,-0.0067611339818395,0.0291253387442743,-0.00868741987850022,0.187812187812188,0.562187812187812,0.049032278669521,0.0153738905631235,0.0296448296099516,0.0103222399083018,0.187693501387862,0.154035113281464,0.138661222718341,0.178421720632819,0.15909913093117,0.148776891022868,0.0472688684510961,0.0642285356109994,0.0645131396447273,"BMR1B_AVR2B","BMP2","BMPR1B","ACVR2B","","","","","BMR1B_AVR2B-BMP2"
"COMPLEX_18-HLA-E",0.136985308619497,0.133145509865673,0.157737441671777,0.159754910308201,0.136579464899922,0.102946104172988,0.389411143542796,0.392746158881238,0.211365649910257,0.155193855265564,0.161739916363946,0.18834375502522,0.225070844678013,0.22196396643089,0.204340341583875,0.206328605490173,0.0701575126194603,0.0759687422914375,0.0994127531183872,0.108155142240406,0.00799200799200799,0.000999000999000999,-0.08874463110091,-0.097792300460854,-0.0614857525545781,-0.0720647409405052,0.146905792616287,0.137858123256343,0.235650423717197,0.147361375145637,0.13678238675971,0.208847127700215,0.0137862954998718,0.020582085209647,0.0851302658588987,"CD94:NKG2C","HLA","KLRD1","KLRC2","","","","","CD94:NKG2C-HLA"
"COMPLEX_10-BMP7",0.0920864853902006,0.0857459117182915,0.134099792623542,0.167758857640646,0.0667095444754216,0.089392566939644,0.0429613826718152,0.0200164776841028,0.111344549109398,0.140429607900644,0.122750501690027,0.0975529203839843,0.0371675850111912,0.0280658199790706,0.0577822866446282,0.0569738140195345,0.0214964424306466,0.0227535881375162,0.0509144406117913,0.0364606387199821,0.141858141858142,0.180569430569431,0.0484182673337305,0.0344610319551848,0.0557150886747901,0.0333614758328409,0.11992276184317,0.105965526464624,0.0715044945094396,0.113093139006872,0.0907395261649223,0.0573780503320814,0.0384369424474141,0.0374889541628444,0.0429129370832837,"BMPR1A_BMPR2","BMP7","BMPR1A","BMPR2","","","","","BMPR1A_BMPR2-BMP7"
"COMPLEX_58-IL6",0.0942425023180727,0.0432136586990167,0.185481212672355,0.194665500372357,0.0294029309439007,0.0433417628586835,-0.0103973010914902,0.054075770528496,0.117244013950235,0.147968037912814,0.0802800003576106,0.0923765467018189,0.00480038836799693,0.0130695656703798,0.0439967055922154,0.0364215026112655,0.124814040695182,0.0814085073056962,0.0358211424185024,0.0481342331121937,0.105894105894106,0.367632367632368,0.0714171954553162,0.0404077382505968,0.0908256194348583,0.0197558945280224,0.12940071851545,0.0983912613107309,0.0579835230601342,0.139861857495214,0.0687921325883781,0.0490362380603557,0.0731865721329063,0.0744379013310363,0.051084353424524,"IL6 receptor","IL6","IL6R","IL6ST","","","","","IL6 receptor-IL6"
"COMPLEX_21-VEGFA",0.236107848300142,0.191762933487527,0.19716389827916,0.286281350348468,0.0313173750945836,0.0291178674917299,-0.0137140557000367,0.00888665463777959,0.0330391616700757,0.0692780662568254,0.0651514592035872,0.0970764066763202,0.0252389795996328,0.0380966946640237,0.0721079065442122,-0.00444157821728802,0.0707043330269765,0.0438024729037072,0.0830052052751913,0.0685871732281574,0.001998001998002,0.055944055944056,0.188757038070311,0.122886575966755,0.181067945122601,0.158895487716294,0.227829007603824,0.161958545500268,0.0390719695335132,0.216635873289651,0.194463415883343,0.0355679281670497,0.0436895342451261,0.107513495392297,0.0363135726058609,"FLT1 complex","VEGFA","FLT1","KDR","","","","","FLT1 complex-VEGFA"
"COMPLEX_14-GDF5",0.108758546253334,0.122458742568031,0.0125245078162672,0.0632848759768206,0.0326806993891657,0.0483299668049947,-0.0230456280623174,-0.000314377049890555,0.0115803611398822,0.00785147991131563,-0.00385285857886956,0.0116455314368889,0.0112443447474122,-0.0217809516112809,-0.00862005606207119,0.00856235912570884,0.0089154399924819,-0.0194574664769507,-0.0175808483881815,-0.00180800884469805,0.001998001998002,0.00024975024975025,0.0774296476539354,0.0653458693017577,0.0822531596843646,0.0520388699601951,0.0767566681536132,0.0646728898014355,-0.000672979500322186,0.0860217111150772,0.0558074213909076,0.00376855143071253,0.0497328175143523,0.0431154765490267,0.0134219915579881,"BMR1B_AVR2A","GDF5","BMPR1B","ACVR2A","","","","","BMR1B_AVR2A-GDF5"
"COMPLEX_6-GDF10",0.178756852713976,0.150417826250716,0.0882420198962929,0.143502022127753,-0.0111896916053069,0.0355627671271731,-0.0602471435726774,-0.0439802758226342,0.0652879396471844,0.0753145104291543,0.0246943463707423,-0.00554205074698891,0.0632048152566046,0.0300868965318532,-0.0170958124949515,-0.00958158137242193,-0.0127782445973965,0.003174820172855,0.0565237274306487,-0.0461193139400419,0.001998001998002,0.0312187812187812,0.128015515824598,0.0853344683291808,0.137383776377358,0.106295873200146,0.140229680247184,0.0975486327517673,0.0122141644225865,0.146959924189234,0.115872021012023,0.00957614781187669,0.0378662839802471,0.073830243626656,0.0470597539534093,"ACVR_1B2B receptor","GDF10","ACVR1B","ACVR2B","","","","","ACVR_1B2B receptor-GDF10"
"COMPLEX_65-MICA",0.0577605479946431,0.110027255127073,0.0520369077595684,0.0486349486413846,0.0400046225339413,0.0612114745358549,0.0277884350906053,0.0490005718104575,0.0994803984163733,0.0913417839494266,0.079415239426165,0.115806232369587,-9.41195878650863e-05,0.0684904314984822,0.0945092090934368,0.0453819457951164,0.0113962100993639,0.0032359905846451,-0.000269517451138716,0.00276757754287486,1,0.712787212787213,2.90209448873535e-06,-0.00549938668743429,-0.0190541075852179,-0.0190541075852179,0.0671149148806672,0.0616126260987442,0.0671120127861785,0.0548987278771057,0.0548987278771057,0.0739528354623236,0.0288549740149513,0.0248434942961017,0.0361678572865091,"NKG2D II receptor","MICA","KLRK1","HCST","","","","","NKG2D II receptor-MICA"
"COMPLEX_67-OSM",0.0144676393991705,0.0434557373303823,0.0863819842217257,0.207937113784828,-0.0323603273330966,-0.076536349867857,-0.0290340330503244,0.0129725339371644,0.0339679369342008,0.00828870451004105,-0.0191332719270486,0.0151345946175016,0.0835975358133458,0.0487804906986105,0.127428896591865,0.0495417338317987,0.055372171991497,0.0634493193102323,0.0360486536463645,0.0386006877065565,0.23976023976024,0.957792207792208,0.0549061064883111,0.00740312072680999,0.0403675950002028,0.00441042258892522,0.0880606186840267,0.0405576329225255,0.0331545121957155,0.064918860776054,0.0289616883647764,0.0245512657758512,0.0852031179631052,0.0998327384082885,0.0470192604483558,"OSMR","OSM","OSMR","IL6ST","","","","","OSMR-OSM"
"COMPLEX_32-IL15",0.248458701529844,0.210321076934805,0.172447457285955,0.238671654879027,0.051510989361817,0.0644182981268935,0.17072586593185,0.201962000167034,0.229911242140611,0.315621721768284,0.28125012485527,0.248927115263943,0.140342949938296,0.114574538521574,0.221152205971559,0.210319467538344,0.152354408190638,0.162660272659996,0.138697576749991,0.126590397823801,0.839160839160839,0.427822177822178,0.00399599944773141,-0.0491740268566195,0.00876052915196479,-0.0243515696445714,0.217474722657408,0.164304696353057,0.213478723209676,0.224496365906916,0.19138426711038,0.215735836754951,0.0340976350906787,0.086597766521515,0.0612036266565004,"IL15 receptor","IL15","IL2RB","IL2RG","","","","","IL15 receptor-IL15"
"COMPLEX_11-GDF5",0.0756400398000911,0.0827815229625749,0.0437681689897256,0.0532724818504257,0.0473765544885313,0.0520268968411302,0.0200475609112207,0.00521286746393997,-0.00548785693111851,0.0199879373936606,0.0229952898241087,0.00767712847124497,-0.00868594211993547,-0.0183204839278022,-0.021612330842467,0.0238623287266166,0.00930592194315946,-0.0176311673776467,-0.0305496380932466,0.00220015952540399,0.001998001998002,0.00024975024975025,0.0592979035037575,0.0545766275917996,0.0580112628576659,0.0462046913781854,0.0638655534007043,0.0591442774887465,0.00456764989694684,0.0644562608252584,0.0526496893457779,0.00644499796759247,0.0183718122810184,0.0160677855120556,0.0172735816238558,"BMPR1B_BMPR2","GDF5","BMPR1B","BMPR2","","","","","BMPR1B_BMPR2-GDF5"
