"","BW11.C","BW11.D","BW14.A","BW14.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","wilcox.pval.2v4","mean.diff.2v4","median.diff.2v4","mean.p53.2v4","mean.wt","median.p53.2v4","median.wt","sd.p53.2v4","sd.wt"
"DC1:TAM.CXCL",0.0118540846817948,0.0118725546431839,-0.0124091380313318,-0.00700588850063301,-0.0347920577264788,0.00887811323022958,0.0105138869651735,0.0410467233271113,0.0124396697479437,0.0147891000019942,0.024895036277748,0.0219636851904709,0.0316295025389411,-0.0287876087394862,0.303696303696304,-0.00917970188311125,-0.0111902867843881,0.00107790319825348,0.00868819657391039,0.00242409809058089,0.013614384874969,0.0126477739351407,0.024352229829114
"TAM.CXCL.HLA:TAM.CXCL",-0.00956000053994461,0.304252112995846,0.0408301734937241,0.0641482678420327,0.0153663877260494,0.0311226614157511,0.0484399057717696,0.149583315067376,0.0790006549895982,0.2171341400563,0.111381534514659,-0.00518675137098761,0.0865906223525036,0.0998992803556152,0.733266733266733,0.016584463360051,-0.0303064180031725,0.0999176384479145,0.0815890926109697,0.0524892206678784,0.0827956386710509,0.139652792447781,0.0664839553101919
"CD4.Naive:TAM.CXCL",-0.0508071758665174,-0.0456202960022774,-0.0309917422788275,-0.0457525420801915,-0.0226212869064339,-0.0553933452910787,-0.0418504911138033,-0.0668489856178163,-0.0872550348413227,-0.0543157467482912,-0.0171559580597003,-0.0218046864501868,-0.0433544742200125,-0.0474972322210503,0.945054945054945,0.00251678509001616,-0.000260565820702996,-0.0432929390569534,-0.0458045257772625,-0.0456864190412344,-0.0454258532205314,0.00854886804177899,0.0218176731265151
"CD8.M.E:TAM.CXCL",-0.0333036231243162,0.0252512983364765,-0.00816200104703329,-0.014834900100901,-0.00485208384866603,-0.00925992432618274,0.0339700591116678,-0.0143219929030074,0.00866804926683227,0.0598434181590703,0.00863604907151787,-0.0242763722995536,-0.0754598391971393,-0.0217365663335883,0.733266733266733,-0.00388338615403858,-0.00444244648654274,-0.00776230648394349,-0.00487491849090455,-0.0114984505739671,-0.00705600408742438,0.0244433923939718,0.0362167427549224
"T.Cycling:TAM.CXCL",0.00659116949089649,0.00143123580995474,0.00111775639968481,0.0106753338842747,-0.0163374791559518,-0.0296367949772446,0.0128880963660355,-0.000615924285463949,0.056149047300919,0.0473393517342294,-0.0211929906493075,0.00354479627234064,-0.0338797814151506,0.00448590479452859,0.635364635364635,0.00267945129770923,0.00254676665698727,0.00495387389620269,0.00303814180629176,0.00401120265042562,0.00146443599343834,0.0045658375570932,0.0303377402477335
"CD8.Naive:TAM.CXCL",-0.00959736895830453,0.03820711138476,0.00833271475198986,-0.00491101931202576,0.00263865257803356,-0.00463709032387351,0.0552762458035511,0.00687396228095566,0.0771188755180137,0.0126909343374435,-0.0221232327452687,0.0105511396699795,-0.00317153176555807,0.130796598155837,0.453546453546454,-0.0185935958843065,-0.00700170325548553,0.0080078594666049,0.023736684927008,0.00171084771998205,0.00871255097546758,0.0215169843314751,0.0470008971399543
"Treg:TAM.CXCL",-0.0260253884308952,-0.0332280564763891,-0.0222375545610944,-0.00476713695946569,-0.00344549902833037,-0.0227718481354052,0.0196073487249236,-0.0136859785025223,-0.0323586376602795,-0.00193232897228835,0.00759565561914858,0.00891665187208488,-0.0413014078202261,-0.0193542199372237,0.23976023976024,-0.0116915077229492,-0.0155657327305684,-0.0215645341069611,-0.00940885461814401,-0.0241314714959948,-0.00856573876542631,0.0120905263577712,0.0194245671238616
"CD4.M.E:TAM.CXCL",-0.022790632935128,0.0899123601601542,-0.00190476831500715,0.0172637619278315,0.0101495859458484,0.00175989388874678,0.0679330671943656,0.00412736355492008,0.030039069267501,0.055817833113522,0.0050583673283044,0.00268612498702829,-0.0217805087056893,-0.0495024105871643,1,0.00999134161072435,0.00308663136479994,0.0206201802094626,0.0112320134468377,0.00767949680641218,0.00459286544161224,0.0490052505687056,0.0342928300037254
"NK:TAM.CXCL",-0.00443235268816767,-0.0137961519466262,0.0157772399401337,-0.00758419887445206,0.0164494947764277,-0.00402670047341585,0.0348037630238575,0.0358164282687906,0.0630724308131482,0.0123276609884755,0.00981754194704263,-0.00894663862376964,-0.016694855251455,0.0536114027563136,0.187812187812188,-0.0221319187148196,-0.0203968536637615,-0.00250886589227805,0.017149666304633,-0.00600827578130987,0.0143885778824516,0.012796396619371,0.026645213355692
"CD8.IFN:TAM.CXCL",-0.012950860292823,0.0203540716019791,-0.000452775133232988,0.000623909566677071,0.0116538986981531,-0.0340302426014877,0.00361160806831657,0.00710900063599713,0.0178702604447312,0.00123762315588176,-0.0162329363606084,-0.0120984405101796,-0.0226254116593912,0.00895543597453059,0.945054945054945,0.0053485068510557,-0.00233904839537712,0.00189358643565003,-0.00308411768976178,8.55672167220416e-05,0.00242461561209916,0.0137630496040941,0.0168686267301561
"T.Delta.Gamma:TAM.CXCL",-0.0143907800670933,-0.0117759439871075,-0.000914495276087208,-0.0123016301627157,-0.0104868552954011,0.0155416521330139,0.0261351850389658,-0.0144922201501944,-0.00168735572869824,0.0120212003433707,0.0262386360147414,0.00323941291935247,-0.0294083303478972,0.0246756519268667,0.187812187812188,-0.0150234100586629,-0.0196690937062732,-0.00984571237325094,0.00358866788103676,-0.0120387870749116,0.00763030663136158,0.0060602971723071,0.0191385527973468
"TH17:TAM.CXCL",-0.00353505997897888,-0.00748614450534433,-0.0140358958175787,-0.0237172330918564,-0.00241061586131935,-0.00200517314981391,0.0507830249869407,-0.0200296323540234,0.00322559535287628,0.00857893445956215,0.058099564561587,0.0216239506840287,0.0171502830125341,-0.0244346557339672,0.0759240759240759,-0.0232517109442801,-0.0166632850676807,-0.0121935833484396,0.00789673116968624,-0.0107610201614615,0.00590226490621921,0.00881889309085661,0.0270502691781946
"TFH:TAM.CXCL",-0.0290075781171151,-0.0437657062562912,-0.0204556945722848,-0.0218098818574167,0.0117391725028162,-0.030038487963784,-0.00118603802634812,-0.0101426211748878,-0.0241797483331297,-0.00197964392433487,-0.0240635596042304,0.0123277152780694,-0.0235337260639493,-0.0558266504024325,0.373626373626374,-0.0140713564295559,-0.0085705563678474,-0.028759715200777,-0.0153357699608752,-0.0254087299872659,-0.0168381736194185,0.0106848513588534,0.0210210936091187
"T.Exhausted:TAM.CXCL",-0.0167690512039257,0.0046159958074215,-0.0187733952592244,-0.00934519601066936,0.0436013467143463,0.0339661892653514,0.0208098286153666,0.0736841895848018,0.0626664064922724,0.0248114836714195,-0.021337038051586,-0.0132907752048692,-0.0316564371005257,0.0496308246514492,0.187812187812188,-0.0343565135304021,-0.042445960075683,-0.0100679116665995,0.0212309838752143,-0.0130571236072976,0.0293888364683854,0.0105960711634881,0.0359903957771708
"Plasma.IGHA:TAM.CXCL",-0.0385276309507885,-0.0141089156537656,-0.0230204841139737,-0.0168148186008855,-0.00355629873412588,-0.00171526155608996,-0.0461535014744458,-0.05245675089197,-0.0876750246978978,-0.0487873812040457,-0.0144948823403866,-0.0149626513751366,-0.0821106258769853,-0.0983935083134708,0.453546453546454,0.0219126263166021,0.0275527899818161,-0.0231179623298533,-0.0424655186423127,-0.0199176513574296,-0.0474704413392457,0.0109294698238228,0.0358150264675285
"B.Follicular:TAM.CXCL",0.00091446818608772,0.000503535370110102,-0.0231536401464616,-0.0170272312512691,-0.0296767989477367,0.00449895327000635,-0.0277200488467113,-0.0411274274555207,-0.0757594711314456,-0.0113525026197326,-0.0255786875056667,-0.0288032797946731,0.00281521761843141,-0.0522896620019005,0.187812187812188,0.0188086537811117,0.0199998163801127,-0.00969071696038322,-0.0274564489696562,-0.0082618479405795,-0.0282616643206922,0.0122674022681158,0.0243426630805391
"B.MZ:TAM.CXCL",-0.0150176705522743,-0.00681165964174265,-0.0149984622612732,-0.030928770184184,0.0259342596201224,0.0258189997970256,-0.0201038327974518,-0.0265664920367557,-0.0301049616137978,-0.0302206844899009,-0.0253802292670908,-0.0119425796326491,-0.0187641950459956,-0.0381295918784107,0.733266733266733,-0.00199320992537812,0.0077339646254975,-0.0169391406598685,-0.016398916139008,-0.0150080664067738,-0.0227420310322713,0.0100951124481314,0.0226756875013373
"Plasma.IGHG:TAM.CXCL",-0.00367267227290643,-0.0113369679906198,0.0355130262052488,-0.0127327415234667,-0.00686185341894131,-0.00654621489481284,-0.0409261473730829,-0.0516526845542635,-0.0848229804469516,-0.0515722797133122,-0.0200772911821893,0.00761205136348698,-0.075996094987516,-0.0976762524611149,0.0759240759240759,0.0447946358714337,0.0387443934114345,0.00194266110456397,-0.0401138626538331,-0.00750482013176311,-0.0462492135431976,0.022731896629581,0.0360581407824134
"B.Cycling:TAM.CXCL",0.00524294822027996,0.0295334784162012,0.00886290665398608,-0.0224560276250766,-0.0219192864379263,-0.0127958290191338,-0.00332762400330658,-0.0195827296226331,0.0042099382933678,-0.018816077198765,-0.0214185867630184,-0.0122011544807304,-0.022273733873775,-0.030277667276269,0.141858141858142,0.0211361014545666,0.0262523308478321,0.00529582641634764,-0.0164417070915697,0.00705292743713302,-0.0191994034106991,0.0213725371659356,0.0101206627686723
"Mast:TAM.CXCL",0.0412226965085039,-0.00437468521242127,-0.0287458593956672,-0.0245585385577035,-0.0078517761549097,-0.00671091038372501,-0.00479471050179577,-0.00237883677586042,0.00141091208434894,-0.0066877131483396,-0.0155490216644122,-0.00962831962832491,-0.022575286821711,-0.0286009778142676,0.945054945054945,0.00622256741657771,-0.00718526861574504,-0.00411409666432202,-0.0116295617606092,-0.0144666118850624,-0.00728134326931736,0.0320426364977048,0.00928392204966509
"Plasmacytoid.DC:TAM.CXCL",0.00562746912475118,-0.00866522951680151,0.00598983935217038,-0.0148591894528422,-0.000184106626088938,0.00136564462908265,0.0273882777606885,0.0303686804113744,0.0368610266224008,0.0145565466600652,0.00714243712926916,-2.4217665576475e-05,-0.00770845492523188,-0.00287393396766966,0.187812187812188,-0.0136659676260119,-0.00577292107520107,-0.00297677762318053,0.0083666100523156,-0.00151888019602517,0.0042540408791759,0.0104559947385486,0.0157091928596354
"SmoothMuscle:TAM.CXCL",-0.0114515396065469,-0.0353872653885311,-0.0444846958038946,-0.0528465877307822,0.0497489437860791,-0.0218499971392485,-0.0299557389660805,-0.0344916938829199,-0.0384250069019012,-0.024087162098609,0.0191862007139095,0.0151352893320927,-0.0625215266092823,-0.0275060196389884,0.23976023976024,-0.0205658509919438,-0.0141393897274141,-0.0360425221324387,-0.0188739362850664,-0.0399359805962128,-0.0257965908687987,0.0178772919269261,0.0332724640091045
"Pericyte.PTN:TAM.CXCL",0.0244711905944785,-0.022372851877221,0.0530016003355013,-0.0274107948962381,-0.0125825380733196,-0.0179682296750176,0.11521043510973,0.0230984475807985,0.0730463445693195,0.0850814315359539,0.0542189025529896,-0.0120485456938739,0.00250410826791779,-0.0291644993319402,0.453546453546454,-0.0212172996451256,-0.0117521085657294,0.00692228603913018,0.0230895510860291,0.00104916935862876,0.0128012779243582,0.0385928871217183,0.0504271875855083
"CAF.COL:TAM.CXCL",0.0174359752530627,-0.0300399409639354,-0.0148974727811036,-0.0036512284382473,0.0088823648379301,-0.0351036415540245,0.134322120998244,0.00326838654279733,0.112289496002737,0.0516975699576022,0.000586819438169581,0.0104559975874765,-0.0465098181124765,-0.039222815156333,0.635364635364635,-0.0278548147867682,-0.0153497263000391,-0.0077881667325559,0.0179104774639887,-0.00927435060967542,0.00607537569036371,0.0199921258357532,0.0618514414262354
"CAF.ISG:TAM.CXCL",0.0771973454169889,0.00910813587368845,0.0246949093614832,-0.0247197211108496,-0.0129676082453594,0.00169817322932026,0.0109934142866143,0.00217858433154094,0.0592291160405472,0.0238606493004701,0.01263754307103,-0.0106580788782564,-0.0297891785991027,-0.0370931627318903,0.373626373626374,0.0195612222048363,0.0149631438371552,0.0215701673853277,-0.000420933573266879,0.0169015226175858,0.0019383787804306,0.0424350600116197,0.0276290994569174
"Pericyte:TAM.CXCL",0.118637436884327,-0.0366441059332023,-0.00975471620618803,0.00570656996757541,-0.0253316213595948,-0.0248698810064691,0.0408823314642493,0.00688827539558052,0.0523837181671314,-0.019697138989187,0.0286263766594314,0.0421503369592625,-0.0113530729727694,-0.0235844336980235,1,0.0128768071161668,0.00020832566928815,0.0194862961781279,0.00652740550792607,-0.00202407311930631,-0.00223239878859446,0.068377599656168,0.0315443801436773
"SmoothMuscle.Pericyte:TAM.CXCL",-0.0124920419164311,-0.00306040294924855,-0.019893928732652,0.00430726948735534,0.0253001235563751,0.00223499328863651,-0.00450237229866979,0.0209837238702297,0.0251975939540116,0.00662755364081222,0.017135570344625,-0.00745170611665257,-0.0279085082795531,-0.00709093559920479,0.23976023976024,-0.0128373796638051,-0.0122074958975642,-0.00778477602774407,0.00498484598617866,-0.00777622243283982,0.00443127346472437,0.0106038860345571,0.01734472875799
"CAF.Complement:TAM.CXCL",-0.0179018813488581,0.0288019252102294,-0.00933073709625747,0.032563187543185,0.0317205746219578,-0.0035342466972422,0.0436284388292998,0.0210983162088119,0.0439483107682629,0.0492427458787983,0.00751851188762892,0.0332188529280512,-0.0386283464127796,-0.0373554028300646,0.53946053946054,-0.00655265194119769,-0.0166738513583988,0.00853312357707474,0.0166746311569008,0.00973559405698599,0.0264094454153848,0.0258598485265598,0.0324813735766375
"CAF.ADH1B:TAM.CXCL",-0.045789890832024,-0.0462446964316504,-0.0254412993731209,0.00785135751173093,-0.024377205206615,-0.0291544031833108,0.0309656033367311,-0.00374381007313957,0.0339057932494834,0.00174522714378212,-0.0166631299153345,-0.0101508380430041,-0.022578788020466,0.0407493390988134,0.105894105894106,-0.0274759111199601,-0.0286682710445007,-0.0274061322812661,0.000777195081697367,-0.0356155951025725,-0.00694732405807181,0.025428364953079,0.0260783471748384
"Myofibroblast:TAM.CXCL",-0.0246205253056215,0.00717911920452116,-0.0238717128229113,0.00700147399047492,0.0843153385899797,-0.0389118705353783,-0.00794821391840492,-0.0101862651192939,0.00435604109403149,-0.00299522806370565,0.0358729582860811,-0.0141134357951195,-0.0234687039028273,0.0411078989174081,0.635364635364635,-0.0153807631886613,-0.00296339842516291,-0.00857791123338417,0.00682090850393143,-0.00843511941621819,-0.00547172099105528,0.0180948158828714,0.0366393841712118
"CAF.OGN:TAM.CXCL",-0.0179430359004388,0.00252078850372231,0.00520098965228122,0.0112149423647138,0.0604957535094331,-0.00717155634360418,0.00209343406485315,0.0186012328594597,-0.0070943236953813,0.0142297275737805,0.00939376230186354,0.0195143547687996,-0.0200621047851351,-0.00313481463977242,0.733266733266733,-0.00843812540636004,-0.00188270910535658,0.000248421155069624,0.00891640072536459,0.00386088907800176,0.00574359818335835,0.0126607699256506,0.0222140529357263
"CAF.Ribo:TAM.CXCL",-0.0393272118019431,-0.0362261478588559,-0.0588851091056872,-0.0573029797126355,-0.0225690791815188,-0.0286331604715433,-0.036159789634228,-0.0271061384976623,-0.0509126956089367,-0.0380870035006144,-0.0227597722968938,0.00559376342357298,-0.0521976064354685,-0.0768726913825177,0.141858141858142,-0.0129649447611994,-0.0159186207044036,-0.0479353621197804,-0.0370006502998587,-0.0483150957572893,-0.0323964750528856,0.0118160225812815,0.0220308220305016
"CAF.APOE.IGFBP:TAM.CXCL",-0.0400460862648966,0.05615879318691,-0.0378726294377714,-0.0175139364472655,-0.0152054243403917,0.0071100840773036,-0.0279729172501828,-0.00248456694394757,-0.0127114464379626,0.0215978570481306,-0.00955157386958686,0.0778313368707062,-0.00924065925349537,-0.0486638430149715,0.373626373626374,-0.00788934942931607,-0.0182971663809773,-0.00981846474075588,-0.00334591723287851,-0.0276932829425184,-0.00939611656154112,0.0451403888193762,0.0337700686029032
"CAF.Cycling:TAM.CXCL",-0.00865006485756995,-0.0277351456286814,-0.0250122319996587,-0.0210999529428531,-0.0177879482288084,-0.0271166741725742,-0.00731792087891914,-0.0208389589091122,0.0327554359503673,-0.0255936372179101,-0.00914744342728255,-0.0243920525837386,-0.0186099549128737,-0.0119433141226325,0.373626373626374,-0.00762510200684238,-0.00485714090041481,-0.0206243488571908,-0.0137356746769397,-0.0230560924712559,-0.0181989515708411,0.00843458407880456,0.0174652323932436
"Endo.IFN:TAM.CXCL",-0.018976785784625,-0.0302303840764115,0.00268813533760383,0.00341692920554261,-0.0144900992191893,0.0259757095185473,0.0445199906524513,0.0130318212251453,0.0121600622527178,0.0212133246973007,-0.016497754932427,-0.0111363995347569,-0.0133282186349236,0.00803211806723029,0.105894105894106,-0.0177235817386821,-0.0182404153834846,-0.0107755263294725,0.00662704393614896,-0.00814432522351058,0.010096090159974,0.0166177427889915,0.0205210665646453
"Pulmonary.Venous:TAM.CXCL",0.0721362222186312,-0.0162714228702598,-0.0127285045574966,-0.0330219833113061,-0.0285629515620029,-0.00188227337427621,0.00521100851978394,0.0316173054271747,0.0324086801305123,0.039445579511914,0.020538030360049,0.0125678382853179,0.00478744960987878,0.0837966745512742,0.23976023976024,-0.0174641562760704,-0.0310528980365617,0.0025285778698922,0.01517321437712,-0.0144999637138782,0.0165529343226835,0.0472415253214956,0.0299628278253684
"Aerocyte:TAM.CXCL",-0.040981388199388,-0.0464717162257123,0.0149653292474297,0.00758889264638559,-0.0355053417906914,0.01377501791586,-0.0134505050208194,-0.0290385008621537,0.0200739099434395,-0.0108988974413231,0.0101393530509687,0.00755062764896559,-0.0205844274038231,0.00148352079525089,0.635364635364635,-0.0105791963163887,-0.0119885594534651,-0.0162247206328212,-0.00444239550163093,-0.0166962477765012,-0.00470768832303608,0.031977495838699,0.0190417592363926
